85630	CONN	1	6	up
85630	CONN	1	6	down
85650	CONN	8	2	up
85777	CONN	8	1	up
85777	CONN	8	1	down
86110	CONN	3	0	up
86249	CONN	8	2	down
86280	CONN	0	1	up
86280	CONN	0	1	down
86364	CONN	2	1	up
86367	CONN	8	0	up
86367	CONN	8	0	down
86367	CONN	8	3	up
86464	CONN	3	0	down
86477	CONN	8	1	up
86586	CONN	2	1	down
86589	CONN	8	2	up
86642	CONN	0	1	up
86760	CONN	0	3	down
86790	CONN	1	0	up
86790	CONN	1	0	down
86806	CONN	3	5	up
86806	CONN	3	5	down
86806	CONN	3	0	up
86924	CONN	8	2	down
86997	CONN	0	1	down
86997	CONN	0	8	up
86997	CONN	0	8	down
86997	CONN	0	2	up
87035	CONN	2	0	up
87035	CONN	2	0	down
87035	CONN	2	1	up
87035	CONN	2	1	down
87106	CONN	0	2	down
87106	CONN	0	3	up
87106	CONN	0	3	down
87161	CONN	2	3	up
87164	CONN	8	6	up
87277	CONN	3	5	up
87277	CONN	3	5	down
87286	CONN	8	6	down
87286	CONN	8	2	up
87384	CONN	1	0	up
87384	CONN	1	0	down
87401	CONN	2	1	up
87404	CONN	8	5	up
87520	CONN	2	1	down
87641	CONN	8	2	down
87641	CONN	8	6	up
87750	CONN	8	1	down
87750	CONN	8	5	down
87864	CONN	8	6	down
87869	CONN	8	2	up
87874	CONN	3	5	up
87874	CONN	3	5	down
87982	CONN	8	5	up
87982	CONN	8	5	down
87996	CONN	3	8	up
88000	CONN	3	0	down
88000	CONN	3	1	up
88002	CONN	3	5	up
88002	CONN	3	5	down
88096	CONN	8	6	up
88096	CONN	8	1	up
88102	CONN	2	5	up
88125	CONN	3	2	up
88211	CONN	8	3	down
88211	CONN	8	6	down
88216	CONN	2	1	up
88216	CONN	2	1	down
88216	CONN	2	6	up
88323	CONN	8	5	up
88331	CONN	2	3	down
88436	CONN	5	6	up
88436	CONN	5	6	down
88450	CONN	2	5	down
88453	CONN	8	6	up
88453	CONN	8	6	down
88498	CONN	3	1	down
88572	CONN	8	5	down
88572	CONN	8	3	up
88575	CONN	2	3	up
88576	CONN	8	3	down
88705	CONN	2	1	up
88705	CONN	2	5	up
88707	CONN	8	1	down
88826	CONN	8	6	up
88826	CONN	8	6	down
88826	CONN	8	5	up
88832	CONN	2	1	down
88832	CONN	2	5	down
88845	CONN	3	1	up
88845	CONN	3	6	up
88947	CONN	8	3	up
88951	CONN	2	6	down
88968	CONN	3	5	up
89091	CONN	3	5	down
89187	CONN	2	1	up
89187	CONN	2	5	up
89187	CONN	8	3	down
89187	CONN	8	6	up
89205	CONN	3	2	down
89205	CONN	3	1	down
89312	CONN	2	8	down
89312	CONN	2	6	up
89312	CONN	8	5	down
89332	CONN	3	8	down
89332	CONN	3	5	up
89439	CONN	8	1	up
89439	CONN	8	1	down
89440	CONN	2	1	down
89448	CONN	3	1	up
89555	CONN	8	3	up
89565	CONN	3	2	up
89674	CONN	8	5	up
89674	CONN	8	5	down
89675	CONN	2	8	up
89691	CONN	3	8	up
89778	CONN	5	3	up
89789	CONN	8	1	up
89790	CONN	2	1	up
89812	CONN	3	8	down
89897	CONN	5	3	down
89906	CONN	8	2	down
89908	CONN	2	8	down
90035	CONN	2	3	down
90035	CONN	2	6	down
90049	CONN	3	8	up
90134	CONN	8	2	up
90173	CONN	3	6	down
90247	CONN	5	1	up
90247	CONN	5	1	down
90247	CONN	5	3	up
90247	CONN	5	3	down
90257	CONN	1	3	up
90257	CONN	1	3	down
90257	CONN	1	0	up
90257	CONN	1	0	down
90258	CONN	2	8	up
90258	CONN	2	8	down
90369	CONN	1	8	up
90369	CONN	1	2	up
90375	CONN	8	2	down
90377	CONN	2	6	up
90377	CONN	2	3	up
90416	CONN	3	6	up
90488	CONN	1	8	down
90488	CONN	1	2	down
90658	CONN	3	5	down
90724	CONN	8	5	up
90724	CONN	8	5	down
90724	CONN	8	2	up
90727	CONN	1	0	up
90837	CONN	1	3	up
90848	CONN	2	6	down
90904	CONN	3	8	down
90959	CONN	1	0	down
90959	CONN	5	3	up
90960	CONN	8	1	down
90970	CONN	2	8	up
91031	CONN	3	5	up
91073	CONN	5	3	down
91073	CONN	5	1	up
91073	CONN	5	1	down
91081	CONN	1	5	up
91081	CONN	1	5	down
91089	CONN	8	6	down
91195	CONN	1	2	up
91199	CONN	2	6	up
91210	CONN	8	5	up
91210	CONN	8	1	up
91278	CONN	3	8	up
91283	CONN	3	5	down
91296	CONN	3	5	up
91308	CONN	3	1	down
91310	CONN	1	3	down
91310	CONN	1	8	up
91321	CONN	8	5	down
91441	CONN	2	3	down
91443	CONN	8	3	down
91443	CONN	8	6	up
91445	CONN	1	3	up
91556	CONN	1	2	down
91556	CONN	1	3	down
91563	CONN	2	6	down
91659	CONN	3	1	up
91664	CONN	3	8	down
91664	CONN	3	5	down
91697	CONN	2	3	up
91700	CONN	8	2	down
91700	CONN	8	3	up
91789	CONN	3	2	down
91820	CONN	2	6	up
91910	CONN	3	8	up
91910	CONN	3	5	up
91935	CONN	1	6	up
91935	CONN	1	3	up
91945	CONN	2	5	down
91945	CONN	2	1	down
91952	CONN	8	3	down
92029	CONN	3	1	down
92029	CONN	3	8	down
92029	CONN	3	2	up
92035	CONN	3	5	down
92046	CONN	3	1	up
92060	CONN	1	5	up
92065	CONN	1	6	down
92065	CONN	1	2	up
92065	CONN	1	2	down
92065	CONN	5	8	up
92065	CONN	5	3	up
92170	CONN	3	1	down
92170	CONN	3	8	up
92182	CONN	8	2	up
92186	CONN	1	5	down
92186	CONN	5	2	up
92186	CONN	5	2	down
92284	CONN	3	5	up
92291	CONN	2	5	up
92293	CONN	8	3	up
92293	CONN	8	5	up
92294	CONN	3	1	up
92295	CONN	1	3	down
92295	CONN	2	1	up
92295	CONN	5	6	up
92406	CONN	1	6	up
92406	CONN	5	6	down
92406	CONN	5	1	up
92410	CONN	1	6	down
92410	CONN	1	5	up
92423	CONN	2	8	down
92515	CONN	3	1	down
92533	CONN	1	5	down
92533	CONN	1	3	up
92533	CONN	5	2	up
92533	CONN	5	2	down
92540	CONN	1	2	up
92628	CONN	3	5	down
92655	CONN	2	3	down
92658	CONN	1	6	up
92752	CONN	3	8	down
92772	CONN	1	5	up
92778	CONN	2	8	up
92781	CONN	5	1	down
92781	CONN	5	6	up
92781	CONN	5	6	down
92781	CONN	5	2	up
92784	CONN	8	3	down
92875	CONN	3	1	up
92899	CONN	2	8	down
92899	CONN	2	3	up
92900	CONN	8	6	down
92998	CONN	3	8	up
93017	CONN	8	1	down
93022	CONN	5	1	up
93124	CONN	3	1	down
93138	CONN	5	8	down
93138	CONN	5	6	up
93143	CONN	8	3	up
93251	CONN	3	8	down
93251	CONN	3	5	up
93253	CONN	2	1	down
93259	CONN	1	6	down
93259	CONN	1	5	down
93264	CONN	8	6	up
93365	CONN	3	1	up
93374	CONN	2	8	up
93376	CONN	8	3	down
93376	CONN	8	1	up
93497	CONN	8	1	down
93502	CONN	5	8	up
93502	CONN	5	8	down
93600	CONN	3	2	down
93626	CONN	8	6	down
93626	CONN	8	3	up
93735	CONN	5	1	down
93740	CONN	1	5	up
93740	CONN	1	5	down
93740	CONN	1	6	up
93743	CONN	8	1	up
93746	CONN	2	1	up
93754	CONN	8	1	down
93862	CONN	5	8	up
93864	CONN	1	3	down
93873	CONN	8	6	up
93957	CONN	3	6	down
93957	CONN	3	2	up
93986	CONN	5	2	down
93988	CONN	1	5	up
93993	CONN	1	3	up
94078	CONN	3	8	up
94103	CONN	5	1	up
94106	CONN	2	1	down
94111	CONN	2	6	down
94112	CONN	1	5	down
94117	CONN	5	2	up
94232	CONN	8	1	up
94236	CONN	5	8	down
94309	CONN	3	1	down
94347	CONN	1	5	up
94357	CONN	2	1	up
94359	CONN	8	5	down
94359	CONN	8	6	down
94360	CONN	2	6	up
94427	CONN	3	5	down
94472	CONN	2	5	down
94472	CONN	2	1	down
94476	CONN	2	8	down
94483	CONN	5	1	down
94542	CONN	3	6	up
94595	CONN	5	6	down
94595	CONN	5	8	up
94598	CONN	1	5	down
94602	CONN	2	6	down
94602	CONN	2	1	up
94602	CONN	2	1	down
94608	CONN	2	5	up
94608	CONN	2	8	up
94665	CONN	3	1	up
94722	CONN	5	3	down
94737	CONN	2	1	up
94744	CONN	2	5	down
94744	CONN	2	6	up
94791	CONN	3	5	up
94846	CONN	5	8	down
94875	CONN	2	6	down
94912	CONN	3	2	down
94968	CONN	5	6	up
94991	CONN	2	1	down
94991	CONN	2	5	up
95094	CONN	1	5	up
95095	CONN	5	6	down
95095	CONN	5	1	up
95108	CONN	8	2	down
95108	CONN	8	3	down
95108	CONN	8	1	down
95111	CONN	2	5	down
95111	CONN	2	6	up
95114	CONN	2	6	down
95214	CONN	5	8	up
95214	CONN	5	3	up
95256	CONN	3	5	down
95336	CONN	5	8	down
95343	CONN	5	2	down
95343	CONN	5	6	up
95355	CONN	1	3	down
95372	CONN	3	2	up
95375	CONN	1	3	up
95384	CONN	3	2	down
95384	CONN	3	5	up
95471	CONN	2	1	up
95494	CONN	1	5	down
95604	CONN	5	2	up
95610	CONN	1	8	down
95610	CONN	1	3	down
95611	CONN	5	1	down
95618	CONN	2	1	down
95618	CONN	5	8	up
95618	CONN	5	8	down
95740	CONN	3	6	down
95744	CONN	5	3	down
95852	CONN	0	1	up
95852	CONN	0	1	down
95852	CONN	0	3	up
95852	CONN	0	2	up
95856	CONN	2	8	down
95966	CONN	3	2	up
95966	CONN	3	2	down
95979	CONN	3	1	down
95979	CONN	3	5	down
95979	CONN	3	6	up
95979	CONN	3	6	down
95981	CONN	1	6	down
95981	CONN	1	3	up
95981	CONN	1	8	up
95983	CONN	2	0	up
95983	CONN	5	3	up
95983	CONN	5	3	down
95983	CONN	5	8	up
96098	CONN	3	2	up
96110	CONN	5	6	down
96110	CONN	5	1	up
96214	CONN	0	6	up
96214	CONN	0	6	down
96214	CONN	0	1	up
96218	CONN	3	2	down
96231	CONN	5	8	down
96231	CONN	5	1	down
96235	CONN	0	1	down
96343	CONN	1	5	up
96343	CONN	1	5	down
96343	CONN	1	6	up
96467	CONN	5	3	up
96473	CONN	3	1	up
96473	CONN	3	2	up
96481	CONN	1	5	up
96481	CONN	1	5	down
96571	CONN	2	3	down
96578	CONN	2	6	up
96593	CONN	5	1	up
96593	CONN	5	8	up
96694	CONN	2	1	up
96694	CONN	2	1	down
96722	CONN	3	8	down
96722	CONN	3	1	down
96729	CONN	1	3	down
96729	CONN	1	5	up
96820	CONN	2	6	down
96820	CONN	2	3	up
96828	CONN	0	6	up
96828	CONN	0	6	down
96834	CONN	3	0	up
96943	CONN	2	3	down
97063	CONN	1	3	up
97185	CONN	2	1	up
97194	CONN	5	6	up
97201	CONN	3	1	up
97201	CONN	3	1	down
97310	CONN	1	5	down
97317	CONN	1	6	down
97441	CONN	5	1	down
97533	CONN	2	1	down
97533	CONN	2	3	up
97657	CONN	2	6	up
97682	CONN	1	3	down
97682	CONN	1	5	up
97682	CONN	1	6	up
97690	CONN	5	1	up
97810	CONN	1	8	down
97896	CONN	2	3	down
97903	CONN	2	6	down
97903	CONN	2	1	up
97924	CONN	1	5	down
97931	CONN	1	3	up
98134	CONN	2	3	up
98162	CONN	1	5	up
98271	CONN	0	3	down
98272	CONN	1	8	up
98403	CONN	5	3	down
98403	CONN	5	8	down
98515	CONN	0	3	up
98527	CONN	5	1	down
98616	CONN	2	6	up
98737	CONN	2	3	down
98758	CONN	1	6	down
98766	CONN	5	6	down
98766	CONN	5	8	up
98770	CONN	5	3	up
98770	CONN	5	3	down
98770	CONN	5	1	up
98958	CONN	2	6	down
98979	CONN	0	1	up
98979	CONN	0	1	down
98989	CONN	1	2	down
98989	CONN	1	3	down
98989	CONN	1	5	down
99001	CONN	5	2	down
99001	CONN	5	8	down
99001	CONN	5	1	down
99001	CONN	5	6	up
99001	CONN	5	6	down
99081	CONN	2	3	up
99102	CONN	0	6	up
99102	CONN	0	6	down
99104	CONN	1	8	down
99115	CONN	3	2	down
99197	CONN	2	1	down
99202	CONN	2	6	up
99227	CONN	0	2	down
99351	CONN	3	2	up
99353	CONN	1	2	up
99439	CONN	2	6	down
99439	CONN	2	1	up
99439	CONN	2	1	down
99582	CONN	3	2	down
99585	CONN	1	8	up
99585	CONN	1	3	up
99687	CONN	0	2	up
99695	CONN	1	2	down
99695	CONN	1	8	down
99708	CONN	3	5	up
99791	CONN	2	1	up
99791	CONN	2	1	down
99818	CONN	1	3	down
99831	CONN	3	5	down
99929	CONN	2	1	up
99929	CONN	2	1	down
99950	CONN	3	0	down
99950	CONN	3	1	up
99955	CONN	3	1	down
100054	CONN	2	1	up
100071	CONN	3	2	up
100176	CONN	2	1	down
100178	CONN	1	8	up
100178	CONN	1	8	down
100189	CONN	3	0	up
100304	CONN	1	0	up
100304	CONN	1	0	down
100304	CONN	1	2	up
100415	CONN	3	5	up
100416	CONN	1	2	down
100416	CONN	2	6	up
100416	CONN	2	6	down
100525	CONN	3	5	down
100544	CONN	1	2	up
100544	CONN	1	2	down
100783	CONN	1	2	up
100783	CONN	1	2	down
100919	CONN	1	2	up
101267	CONN	2	0	down
101384	CONN	2	1	up
101511	CONN	2	0	up
101749	CONN	2	6	up
101869	CONN	0	6	up
101876	CONN	0	6	down
101878	CONN	2	6	down
102234	CONN	2	6	up
102363	CONN	0	6	up
102363	CONN	0	6	down
102381	CONN	1	6	up
102450	CONN	3	5	up
102450	CONN	3	5	down
102737	CONN	1	2	down
102867	CONN	5	3	up
102867	CONN	5	3	down
102977	CONN	1	3	up
102977	CONN	1	3	down
102977	CONN	1	0	up
103052	CONN	2	1	down
103065	CONN	0	3	down
103065	CONN	0	5	up
103065	CONN	0	5	down
103094	CONN	3	5	up
103094	CONN	3	5	down
103203	CONN	1	6	down
103203	CONN	1	0	down
103210	CONN	1	2	up
103295	CONN	2	1	up
103303	CONN	0	6	up
103303	CONN	0	6	down
103349	CONN	3	2	down
103576	CONN	8	1	up
103576	CONN	8	1	down
103654	CONN	0	3	up
103709	CONN	3	2	up
103897	CONN	2	1	down
103948	CONN	3	5	up
103948	CONN	3	5	down
104020	CONN	2	6	down
104038	CONN	1	6	up
104038	CONN	1	6	down
104082	CONN	3	0	down
104140	CONN	0	1	up
104140	CONN	0	1	down
104150	CONN	1	2	down
104168	CONN	5	3	up
104168	CONN	5	3	down
104219	CONN	3	0	up
104254	CONN	2	1	up
104254	CONN	2	1	down
104389	CONN	0	6	up
104389	CONN	0	6	down
104521	CONN	1	2	up
104521	CONN	1	2	down
104706	CONN	2	1	up
104777	CONN	5	3	up
104777	CONN	5	3	down
104819	CONN	3	0	down
104881	CONN	1	2	up
104940	CONN	2	1	down
104940	CONN	2	6	up
104940	CONN	2	6	down
104959	CONN	0	6	up
105150	CONN	3	0	up
105191	CONN	0	6	down
105307	CONN	2	6	up
105347	CONN	5	3	up
105347	CONN	5	3	down
105424	CONN	2	6	down
105540	CONN	2	3	down
105634	CONN	3	2	down
105668	CONN	0	6	up
105668	CONN	0	6	down
105813	CONN	5	3	up
105820	CONN	5	3	down
105882	CONN	3	2	up
105911	CONN	2	1	up
105911	CONN	2	3	up
105926	CONN	1	2	down
106025	CONN	0	6	up
106136	CONN	2	6	up
106144	CONN	0	1	up
106180	CONN	5	6	up
106180	CONN	5	6	down
106268	CONN	2	6	down
106283	CONN	1	2	up
106379	CONN	3	0	down
106394	CONN	2	1	down
106396	CONN	0	6	down
106396	CONN	0	1	down
106402	CONN	1	6	up
106413	CONN	5	3	up
106413	CONN	5	3	down
106530	CONN	2	1	up
106537	CONN	2	6	up
106654	CONN	1	6	down
106668	CONN	2	6	down
106753	CONN	0	2	down
106784	CONN	5	3	up
106784	CONN	5	3	down
106870	CONN	3	0	up
106879	CONN	0	6	up
106914	CONN	2	6	up
106921	CONN	2	0	down
106921	CONN	2	1	down
107004	CONN	1	2	down
107008	CONN	0	6	down
107008	CONN	0	1	up
107008	CONN	0	1	down
107008	CONN	0	2	up
107011	CONN	1	6	up
107029	CONN	0	3	down
107045	CONN	2	6	down
107124	CONN	3	6	up
107124	CONN	3	6	down
107144	CONN	1	6	down
107153	CONN	0	2	down
107266	CONN	1	2	up
107280	CONN	1	2	down
107281	CONN	0	3	up
107293	CONN	2	0	up
107399	CONN	0	2	up
107406	CONN	0	1	up
107406	CONN	0	1	down
107532	CONN	1	6	up
107539	CONN	1	6	down
107539	CONN	1	2	up
107539	CONN	1	2	down
107546	CONN	2	1	up
107546	CONN	2	1	down
107546	CONN	2	6	up
107546	CONN	2	6	down
107788	CONN	1	6	up
108031	CONN	0	2	down
108036	CONN	1	6	down
108040	CONN	2	6	up
108043	CONN	1	2	up
108145	CONN	0	6	up
108145	CONN	0	6	down
108161	CONN	1	2	down
108171	CONN	2	6	down
108289	CONN	1	8	up
108289	CONN	1	8	down
108403	CONN	1	6	up
108403	CONN	1	6	down
108409	CONN	2	1	up
108518	CONN	0	2	up
108642	CONN	1	2	up
108642	CONN	1	2	down
108772	CONN	2	1	down
108895	CONN	2	1	up
108897	CONN	3	6	up
108897	CONN	3	6	down
109358	CONN	2	1	down
109396	CONN	1	6	up
109522	CONN	1	6	down
109710	CONN	2	3	down
109747	CONN	1	0	up
109747	CONN	1	0	down
109747	CONN	1	6	up
109747	CONN	1	6	down
109835	CONN	2	1	up
109952	CONN	3	2	down
109958	CONN	2	3	up
110082	CONN	2	1	down
110101	CONN	1	6	up
110101	CONN	1	6	down
110101	CONN	1	2	up
110101	CONN	1	2	down
110101	CONN	1	0	up
110210	CONN	1	0	down
110298	CONN	3	2	up
110298	CONN	3	2	down
110331	CONN	2	1	up
110453	CONN	1	2	up
110453	CONN	1	6	up
110567	CONN	0	3	down
110781	CONN	3	2	up
110816	CONN	0	3	up
110832	CONN	1	0	up
110900	CONN	3	2	down
110956	CONN	1	2	down
110956	CONN	1	6	down
110956	CONN	1	0	down
111146	CONN	3	2	up
111327	CONN	2	1	down
111572	CONN	1	6	up
111572	CONN	1	6	down
111668	CONN	2	1	up
111685	CONN	0	1	up
111689	CONN	1	2	up
111689	CONN	1	2	down
111717	CONN	8	1	up
111821	CONN	1	6	up
111943	CONN	1	2	up
111966	CONN	8	1	down
111986	CONN	3	2	down
112070	CONN	1	6	down
112115	CONN	3	2	up
112254	CONN	2	1	down
112277	CONN	0	1	down
112300	CONN	1	2	down
112307	CONN	8	1	up
112431	CONN	8	1	down
112625	CONN	3	1	up
112742	CONN	3	1	down
112997	CONN	1	2	up
112997	CONN	1	2	down
113329	CONN	2	1	up
113458	CONN	0	3	down
113590	CONN	1	2	up
113788	CONN	2	3	down
113798	CONN	3	0	down
113814	CONN	0	3	up
113814	CONN	0	3	down
114028	CONN	2	3	up
114050	CONN	0	3	up
114148	CONN	3	0	up
114197	CONN	1	2	down
114374	CONN	2	1	down
114374	CONN	2	3	down
114730	CONN	2	1	up
114771	CONN	1	2	up
114857	CONN	2	1	down
114973	CONN	0	8	up
114973	CONN	0	8	down
114976	CONN	2	3	up
115098	CONN	2	1	up
115215	CONN	0	1	up
115215	CONN	0	1	down
115222	CONN	2	3	down
115347	CONN	3	2	down
115352	CONN	2	1	down
115583	CONN	2	3	up
115587	CONN	3	2	up
115597	CONN	2	3	down
115615	CONN	8	3	up
115615	CONN	8	3	down
115615	CONN	8	2	up
115615	CONN	8	0	up
115622	CONN	8	2	down
115707	CONN	0	8	up
115707	CONN	0	8	down
115708	CONN	3	2	down
115719	CONN	1	3	up
115719	CONN	1	0	up
115737	CONN	8	0	down
115841	CONN	2	3	up
115868	CONN	8	2	up
116062	CONN	2	3	down
116065	CONN	3	2	up
116174	CONN	3	1	up
116207	CONN	1	2	down
116288	CONN	3	1	down
116317	CONN	2	3	up
116317	CONN	2	3	down
116326	CONN	0	8	up
116333	CONN	1	3	down
116340	CONN	1	0	down
116352	CONN	8	2	down
116437	CONN	0	2	down
116437	CONN	0	8	down
116442	CONN	2	0	down
116463	CONN	1	8	up
116701	CONN	8	2	up
116703	CONN	2	8	up
116879	CONN	3	0	down
117067	CONN	1	8	down
117068	CONN	2	8	down
117222	CONN	3	2	down
117222	CONN	3	8	up
117222	CONN	3	0	up
117313	CONN	1	2	up
117342	CONN	3	8	down
117421	CONN	2	8	up
117439	CONN	1	2	down
117459	CONN	3	0	down
117553	CONN	0	3	down
117590	CONN	3	0	up
117691	CONN	1	2	up
117811	CONN	1	2	down
118073	CONN	3	0	down
118206	CONN	3	0	up
118273	CONN	1	2	up
118433	CONN	3	0	down
118590	CONN	2	8	down
119097	CONN	1	0	up
119173	CONN	2	8	up
119220	CONN	1	3	up
119333	CONN	1	2	down
119333	CONN	1	0	down
119333	CONN	1	3	down
129484	CONN	8	2	down
129837	CONN	8	2	up
130073	CONN	2	8	down
130784	CONN	2	8	up
131037	CONN	2	8	down
131279	CONN	2	8	up
135785	CONN	2	8	down
136025	CONN	2	8	up
139616	CONN	2	8	down
139877	CONN	2	8	up
140016	CONN	8	2	down
140382	CONN	8	2	up
140965	CONN	2	8	down
141090	CONN	2	8	up
141090	CONN	2	8	down
141454	CONN	2	8	up
141475	CONN	2	8	down
141733	CONN	2	8	up
142379	CONN	8	2	down
142733	CONN	8	2	up
147035	CONN	2	8	down
147393	CONN	2	8	up
148791	CONN	2	8	down
149074	CONN	8	2	down
149157	CONN	2	8	up
149423	CONN	8	2	up
149423	CONN	8	2	down
149657	CONN	2	8	down
149677	CONN	8	2	up
149796	CONN	8	2	down
149900	CONN	2	8	up
150171	CONN	8	2	up
150897	CONN	2	8	down
151257	CONN	2	8	up
151903	CONN	8	2	down
152041	CONN	8	2	up
152724	CONN	2	8	down
152873	CONN	2	8	up
154064	CONN	2	8	down
154317	CONN	2	8	up
154317	CONN	2	8	down
154462	CONN	8	2	down
154688	CONN	2	8	up
154838	CONN	8	2	up
156134	CONN	2	8	down
156614	CONN	2	8	up
157439	CONN	2	8	down
157787	CONN	2	8	up
159737	CONN	8	2	down
159982	CONN	8	2	up
160213	CONN	8	2	down
160551	CONN	2	8	down
160708	CONN	8	2	up
160799	CONN	2	8	up
161407	CONN	2	8	down
161775	CONN	2	8	up
163968	CONN	8	2	down
164105	CONN	8	2	up
165537	CONN	8	2	down
165779	CONN	8	2	up
168723	CONN	8	2	down
169521	CONN	2	8	down
172958	CONN	0	8	up
172958	CONN	0	8	down
175814	CONN	0	8	up
175821	CONN	0	8	down
179938	CONN	0	8	up
179938	CONN	0	8	down
180086	CONN	0	8	up
180966	CONN	8	0	up
180966	CONN	8	0	down
181052	CONN	0	8	down
181517	CONN	0	8	up
181517	CONN	0	8	down
182972	CONN	0	8	up
182972	CONN	0	8	down
183447	CONN	0	8	up
183447	CONN	0	8	down
185744	CONN	0	8	up
185744	CONN	0	8	down
186397	CONN	8	3	up
186731	CONN	0	8	up
186731	CONN	0	8	down
186885	CONN	8	3	down
186991	CONN	0	3	up
187455	CONN	0	8	up
187455	CONN	0	8	down
187583	CONN	0	3	down
187709	CONN	0	8	up
187837	CONN	0	8	down
187972	CONN	3	0	up
187972	CONN	3	8	up
188421	CONN	0	8	up
188421	CONN	0	8	down
188453	CONN	3	0	down
188571	CONN	3	8	down
188937	CONN	8	2	up
189613	CONN	2	8	up
190385	CONN	8	2	down
190863	CONN	8	2	up
191192	CONN	2	8	down
191331	CONN	2	8	up
193181	CONN	8	2	down
193416	CONN	8	2	up
195051	CONN	8	3	up
195130	CONN	2	8	down
195177	CONN	8	2	down
195302	CONN	8	3	down
195484	CONN	2	8	up
195532	CONN	8	2	up
195647	CONN	8	3	up
195828	CONN	2	3	up
195835	CONN	2	8	down
196072	CONN	2	8	up
196711	CONN	8	2	down
197538	CONN	8	1	up
197717	CONN	2	8	down
197957	CONN	2	8	up
197957	CONN	2	8	down
197957	CONN	2	1	up
197999	CONN	8	1	down
198363	CONN	8	2	up
198474	CONN	8	1	up
198474	CONN	8	1	down
198718	CONN	8	2	down
198908	CONN	2	3	down
199146	CONN	2	8	up
199160	CONN	2	8	down
199284	CONN	2	3	up
199408	CONN	2	8	up
199524	CONN	2	3	down
199673	CONN	8	1	up
199673	CONN	8	1	down
199762	CONN	2	3	up
199923	CONN	8	3	down
199930	CONN	8	1	up
200047	CONN	8	1	down
200163	CONN	8	3	up
200163	CONN	8	3	down
200163	CONN	8	2	up
200254	CONN	2	1	down
200254	CONN	2	8	down
200394	CONN	8	1	up
200394	CONN	8	1	down
200401	CONN	8	3	up
200491	CONN	2	1	up
200525	CONN	8	2	down
200613	CONN	2	3	down
200734	CONN	2	8	up
200893	CONN	8	3	down
201084	CONN	2	3	up
201130	CONN	8	3	up
201456	CONN	2	1	down
201456	CONN	2	3	down
201489	CONN	8	1	up
201489	CONN	8	1	down
201567	CONN	2	8	down
201607	CONN	8	3	down
201804	CONN	2	3	up
201950	CONN	1	3	up
201973	CONN	8	3	up
202042	CONN	2	8	up
202049	CONN	2	8	down
202070	CONN	1	2	up
202077	CONN	1	8	up
202088	CONN	8	2	up
202088	CONN	8	2	down
202206	CONN	8	3	down
202292	CONN	2	3	down
202409	CONN	2	1	up
202409	CONN	2	1	down
202443	CONN	8	2	up
202681	CONN	8	3	up
202681	CONN	8	3	down
202892	CONN	2	3	up
203016	CONN	2	3	down
203016	CONN	2	8	up
203152	CONN	1	8	down
203249	CONN	2	3	up
203531	CONN	8	2	down
203604	CONN	2	3	down
203635	CONN	1	3	down
203727	CONN	2	1	up
203727	CONN	2	1	down
203771	CONN	8	2	up
203771	CONN	8	2	down
204009	CONN	8	2	up
204126	CONN	8	3	up
204230	CONN	1	3	up
204347	CONN	1	8	up
204354	CONN	1	3	down
204702	CONN	1	3	up
204709	CONN	1	8	down
204725	CONN	8	3	down
204969	CONN	8	2	down
204976	CONN	8	3	up
205073	CONN	1	8	up
205073	CONN	1	8	down
205098	CONN	8	2	up
205202	CONN	1	8	up
205202	CONN	1	8	down
205298	CONN	2	3	up
205325	CONN	1	3	down
205425	CONN	2	1	up
205438	CONN	1	2	down
205458	CONN	8	3	down
205659	CONN	2	3	down
205659	CONN	2	1	down
205815	CONN	8	3	up
205907	CONN	2	1	up
206180	CONN	8	3	down
206298	CONN	8	1	up
206298	CONN	8	1	down
206428	CONN	8	2	down
206525	CONN	1	2	up
206525	CONN	1	2	down
206664	CONN	8	3	up
206760	CONN	2	3	up
206760	CONN	2	3	down
206782	CONN	8	2	up
206782	CONN	8	2	down
206993	CONN	2	1	down
207027	CONN	8	3	down
207119	CONN	2	3	up
207246	CONN	2	8	down
207399	CONN	8	3	up
207497	CONN	2	8	up
207885	CONN	8	3	down
208002	CONN	8	2	up
208002	CONN	8	2	down
208257	CONN	8	2	up
208257	CONN	8	2	down
208492	CONN	8	3	up
208563	CONN	2	8	down
208683	CONN	2	3	down
208728	CONN	8	3	down
208937	CONN	2	8	up
209089	CONN	8	2	up
209165	CONN	2	3	up
209165	CONN	2	3	down
209193	CONN	1	3	up
209193	CONN	1	3	down
209202	CONN	8	3	up
209202	CONN	8	3	down
209306	CONN	1	2	up
209426	CONN	1	2	down
209426	CONN	1	8	up
209553	CONN	1	8	down
209642	CONN	2	3	up
209688	CONN	8	3	up
209770	CONN	2	8	down
209792	CONN	1	2	up
209908	CONN	1	8	up
210018	CONN	1	8	down
210018	CONN	1	3	up
210154	CONN	8	3	down
210258	CONN	1	3	down
210513	CONN	1	8	up
210513	CONN	1	8	down
210952	CONN	2	3	down
210982	CONN	1	3	up
211100	CONN	1	2	down
211100	CONN	1	8	up
211115	CONN	8	2	down
211217	CONN	1	3	down
211217	CONN	1	8	down
211465	CONN	8	2	up
212551	CONN	8	2	down
213516	CONN	8	2	up
213516	CONN	8	2	down
213871	CONN	8	2	up
215765	CONN	8	2	down
216121	CONN	8	2	up
216355	CONN	8	2	down
